id,klaster_dup,fase,likes,ukuran_klaster,teks_bersih
DYmUwyLEbx9#614,6663,f3_mei2026,1,1,"Baru Kali ini maling dibelain sama Netizen.. ini bukti bahwa rakyat kita memang bodoh, tak peduli bukti fakta hukum, hanya peduli soal selera atau sosok yang disukai, that's it.."
DX8xO2EDutM#454,2409,f3_mei2026,0,1,"Nadiem nadiem lu terlalu calm makanya jadi kmbing hitam, coba lu jilat jilat dikit klau ngmg sama atasan, kyak org2 munafik lainnya. Di 62 Yg pake hijab pun hatinya jelek senyum aja ogah mreka, jangan percaya. Orang yg curang al mutafifin, org munafiq, org pengumpat firman Allah bnyk. Take care"
DaM_18rj5OO#15872,20077,f4_jul2026,1,1,Bener2 keliatan hakim ngga enak menatap nafiem dipersidangan
DaM_18rj5OO#6449,12294,f4_jul2026,6,1,Jujur janggal yang mulia
DUdN5deExTD#1290,1595,f2_awal2026,0,1,Bayangi dunia pendidikan dirusak oleh para pelaku pendidikan itu sendiri. Kasihan bapak Nadiem. Mau mengabdi pada negara malah mengabdi pada setan 😢
DaNC_lKSytw#6497,25495,f4_jul2026,0,1,Serahkan kepada TUHAN aja pak Nadiem serahkan semua sama TUHAN pak...🙏
DaM_18rj5OO#4052,10307,f4_jul2026,0,1,"Pasti penyeselan nya itu skrng ""knpa mau jadi Mentri"" pdhal udh Jd pengusaha bnr.."
DaNC_lKSytw#3478,23066,f4_jul2026,1,1,Setelah tom lembong skrg nadiem 🥀 rip keadilan
DUdN5deExTD#63,411,f2_awal2026,1,1,Semangatttt mas Menteri 🔥
DaM_18rj5OO#7133,12873,f4_jul2026,0,1,Sistem gelap nya udah terang terangan
DaM_18rj5OO#7276,12992,f4_jul2026,0,1,Itu hasilnya pak presiden yg terhormat pak Prabowo naikin gaji hakim... Sukses.😭
DaNC_lKSytw#7215,26031,f4_jul2026,0,1,Daya rusak si Jack ngeri sekali. Matinya kek mana nanti itu orang!
DaM_18rj5OO#2273,8809,f4_jul2026,0,1,Sakit bnget smph😭
DaNC_lKSytw#9609,27894,f4_jul2026,0,1,@prabowo mana keadilan rakyat
DaNC_lKSytw#97,20400,f4_jul2026,0,1,Malingggg
DaNC_lKSytw#4021,23492,f4_jul2026,0,1,Bikin petisi
DaNC_lKSytw#8972,27400,f4_jul2026,0,1,"Saya tetap percaya kejujuran Bapak, Percayalah ada maksud Tuhan dibalik ini ujian , masalah, musibah gak selamanya buruk, bisa jadi hal yg kita anggap buruk justru menyelamatkan Bapak dari sesuatu yg lebih membahayakan Bapak, Semangat Pak, berdamai dengan semua keadaan, badai pasti berlalu, jangan tinggalkan Tuhan, melekat terus kepada Tuhan, dengarkan maksud Tuhan, biar Tuhan yg pimpin hidup bapak, minta kekuatan lebih dan lebih lagi, Tuhan berkati Bapak dan Keluarga, Amin"
DaM_18rj5OO#629,7372,f4_jul2026,0,1,Itu langsung masuk neraka tanpa basa basi klo det
DYR3czaxB9E#2393,3984,f3_mei2026,0,1,ehh sedih bgtt😢
DaM_18rj5OO#10947,16006,f4_jul2026,0,1,yang masuk kantong berapa nih pak hakim?
DYmUwyLEbx9#591,6640,f3_mei2026,0,1,Cuma dugaan dugaan karena kedodoran dalam pembuktian...
DaNC_lKSytw#392,20679,f4_jul2026,0,1,Lawan terus
DaM_18rj5OO#12265,17089,f4_jul2026,0,1,"Sedih dengerinnya,hanya Alloh yg maha adil🤲😭"
DUdN5deExTD#163,508,f2_awal2026,0,1,"Memang seharusnya hukuman mati sudah mendesak di sahkan dinegeri ini untuk para koruptor, tapi apa mungkin. Mungkin aja kalau sudah dekat akhir jaman"
DaR6fCMxfe-#1439,29520,f4_jul2026,0,1,@nanamirdad_ lu lihat video ini lu bil negara sakit krn bela si nadie khan....nih korupsi si nadiem kaya begini....
DX8xO2EDutM#286,2258,f3_mei2026,0,1,Separah inikah rusaknya negriku ini😢😢😢
DaNC_lKSytw#9193,27567,f4_jul2026,0,1,TUHAN YG AKAN MENOLONG PAK @nadiemmakarim
DYR3czaxB9E#1452,3469,f3_mei2026,0,1,"Selalu sabar pak Nadiem, Allah tidak tidur dan Allah tidak akan menguji diluar batas hambanya in syaa Allah semua kebusukan Jokowi akan terungkap"
DaM_18rj5OO#5538,11529,f4_jul2026,0,1,Kaya drakor2 yg aku liat. Ketika hukum hakim dibeli. Persis bgt. Hakim menyampaikan putusan hukum. Trus langsung pergi. Seolah2 ga mau tau dan ga peduli
DaR6fCMxfe-#405,28546,f4_jul2026,0,1,Caair
DaM_18rj5OO#15573,19821,f4_jul2026,0,1,Koq ga ditanya menerima atau banding... 😢😢
DaNC_lKSytw#3051,22725,f4_jul2026,0,1,Bener bener hidup di zaman fitnah ya kita 😭 dengan pemimpin yang dzolim
DaR6fCMxfe-#2398,30390,f4_jul2026,0,1,"Tikus berdasi,, cerdik tapi sepandai pandainya dosa ditutupi, yg di curi uang rakyat, yg capek bayar pajak, pajak nya dicuri sama tikus berdasi😢"
DYR3czaxB9E#3659,4682,f3_mei2026,0,1,bapak keren
DaM_18rj5OO#14538,18961,f4_jul2026,1,1,Takut sama mafia??? 😮
DaM_18rj5OO#9529,14857,f4_jul2026,0,1,Maaf banget nih... Santet dari banyuwangi masih adakan???? Bisa nggak sih santet semua Jaksa dan hakim yang ada disitu????
DaM_18rj5OO#5091,11158,f4_jul2026,0,1,Lebih mulia yang mulia benteng takesi
DaR6fCMxfe-#3287,31219,f4_jul2026,0,1,herannya banyak yang belain...dihhh
DaM_18rj5OO#10053,15274,f4_jul2026,0,1,"gila sih vonis nasib manusia, trus di tinggalkan begitu saja"
DaR6fCMxfe-#1344,29430,f4_jul2026,0,1,@irwandiferry masa Gini aja lo kaga paham
DaM_18rj5OO#5403,11423,f4_jul2026,0,1,Dunia sudah di akhir zaman. Hakim diakhirat kau akan di mendptkan keadilan dr allah siap siap atas perbuatanmu hakim
DaM_18rj5OO#687,7426,f4_jul2026,1,1,Apakah ada sesuatu yg membungkam anda yg mulia ?
DaNC_lKSytw#6879,25796,f4_jul2026,0,1,Hahahahhaa mampus kau nadim
DYR3czaxB9E#3924,4833,f3_mei2026,0,1,Ikutan nangis pak
DaNC_lKSytw#8847,27299,f4_jul2026,0,1,Separah itu Indonesia 😢
DaNC_lKSytw#3742,11671,f4_jul2026,1,5,RIP Keadilan Indonesia 💔
DaM_18rj5OO#786,7515,f4_jul2026,0,1,Nangisin koruptor anjing😂udh pda sakit org2 ini
DaNC_lKSytw#8317,26901,f4_jul2026,0,1,Hanya Allah SWT pak berharap. Nanti di balas semuanya di akhirat
DaM_18rj5OO#14083,18593,f4_jul2026,0,1,Hakim 1000% masuk neraka jalur prestasi
DUdN5deExTD#319,663,f2_awal2026,0,1,"Anda di jadikan boneka Genk gonk solooo,,,cepat bebas dan kumpul keluarga pak..semangat"
DaNC_lKSytw#1325,21422,f4_jul2026,0,1,Masa diem aja pak @prabowo ??? anak bangsa nihhhhh
DaM_18rj5OO#13673,18247,f4_jul2026,5,1,"EH HAKIM! DZOLIM BANGET KALIAN WOY. INI CUMA DUNIA, BURUAN TAUBAT SEBELUM TERLAMBAT. BERAT PERTANGGUNGJAWABANNYA NANTI DI DEPAN ALLAH. SADAR WOY SADAR."
DaR6fCMxfe-#1392,29475,f4_jul2026,0,1,Gak lengkap nih penjelasannya 😂🤣😂🤣😂
DUdN5deExTD#458,801,f2_awal2026,0,1,"Orang2 kontl, kapan sehat negeri ini"
DaM_18rj5OO#13398,18026,f4_jul2026,2,1,kocak yang mulia
DYR3czaxB9E#4234,5022,f3_mei2026,0,1,Kasiahan yg menikamti uangnya bukan dia tpi setan setan yg di lindungi
DaNC_lKSytw#3763,23289,f4_jul2026,1,1,"Hal kaya gini yg bikin anak2 bangsa yang berprestasi jd males buat berkontribusi di negara ini, tp emang gua dukung sih mending berkarir di luar aja bs lebih di hargai, dari pada disini yang ada malah di hakimi begini.. yg beneran korup malah di lindungi.. emang negara dagelan"
DYmUwyLEbx9#711,6759,f3_mei2026,0,1,"Yang jadi masalah itu sebenarnya bukan ini beneran kasus atau enggakkk. Tapi ga adilnya sistem di mana masih banyak pelaku korup yang bener2 sadar dia ngelakuiin itu hukumannya 4 tahun doang dan bahkan bilang ""nyesal"" karna ga korup lebih banyak. Dan masih banya k lagi pelaku lainnya. Jadi kelihatan kayak sistem di Indo memberatkan yang ""kelihatannya"" baik. Udah gitu aja dri aku manusia yang kurang paham hukum di Indo🙏"
DaNC_lKSytw#9897,28117,f4_jul2026,0,1,"Tuhan adalah Maha Membolak balikan Hati manusia,termasuk hati hakim jaksa kalo nanti mau ajukan banding."
DaM_18rj5OO#6619,12438,f4_jul2026,0,1,"Kesalahan terbesar anak bangsa lulusan luar negeri adalah kembali ke indonesia dengan niat memberikan kontribusi lebih dan iku berperan menjadi garda depan pembangunan Indonesia!! Kenapa demikian? Karna negara ini negara yang penuh keserakahan daj playing victim! Perlu bukti? Dari jaman penjajahan hingga sampai sekarang buktinya, bahwa Indonesia termasuk negara yang sifat itu telah mendarah daging, aku bangga jadi anak bangsa Indonesia tapi sungguh disayangkan negara ini miris!! Yang berkuasa takut Dinasti nya hancur karena kehadiran manusia positif ke bangsa karna mereka manusia negatif ke bangsa."
DON94SnAD_0#28,26,f1_sep2025,0,1,"Tangkap begini cepat bangettt, nangkap Sylvester Matutina 5 tahun gak berhasil 😂😂😂😂😂"
DUdN5deExTD#161,506,f2_awal2026,0,1,Kok aneh
DaM_18rj5OO#6615,12434,f4_jul2026,0,1,9 Naga di lawan 😭🤣
DaNC_lKSytw#2515,22311,f4_jul2026,0,1,🤲🤲🤲 sy doakn semoga bebas dr hukum. Aamin....
DaNC_lKSytw#8485,27034,f4_jul2026,0,1,Hakim bener sendi
DaM_18rj5OO#4414,10599,f4_jul2026,0,1,ga enak telinga dengar yang mulia yang mulia
DYR3czaxB9E#4940,5402,f3_mei2026,0,1,Duit ganti rugi y mau di bagiin buat para pecundang. Yg harus y d usut tuh judi online 🥺
DaNC_lKSytw#963,21148,f4_jul2026,0,1,"Ini yang buat investor asing, orang2 jenius berduit pengusaha dunia tajir mlintir pada jijik dan ogah tanam modal di indonesia takut kena prank"
DYR3czaxB9E#690,3010,f3_mei2026,0,1,Next korban jokowi yg katanya semua program presiden gk ada program mentri.... Nah sekarang mantan presidennya lepas tangan.... Yg di untungkan siapa coba
DaR6fCMxfe-#2491,30480,f4_jul2026,0,1,"BRAVO JAKSA n HAKIM , bs ngusut tuntas semua jalur permainan Google n Nadim"
DaM_18rj5OO#15142,19469,f4_jul2026,0,1,Hatinya terbuat dari BATU
DaM_18rj5OO#14340,18798,f4_jul2026,0,1,Hakim etitudenya👎👎
DYSQkY4RX2K#491,5888,f3_mei2026,0,1,Revolusi atau rakyat akan menderita selamanya
DaNC_lKSytw#6869,25788,f4_jul2026,0,1,"Semangat pak, kami mendukung mu 🔥🔥"
DYSQkY4RX2K#234,5658,f3_mei2026,0,1,negara kontol
DaNC_lKSytw#5022,24319,f4_jul2026,0,1,Ini hakim nya kemarin jadi di naikan gaji nya sama prabowo?
DYR3czaxB9E#1266,3350,f3_mei2026,0,1,Gusti Alloh boten sare...❤️❤️
DaM_18rj5OO#141,6963,f4_jul2026,0,1,Ga tega sumpah😭
DaM_18rj5OO#10835,15910,f4_jul2026,1,1,"Blokir akun gojek nama hakim dan antek"" nya biar ga bisa pake ojol, gopud 😂"
DUdN5deExTD#989,1311,f2_awal2026,0,1,Memang mau diincer oleh..... Silhkan ditebak
DaNC_lKSytw#5396,2813,f4_jul2026,1,8,Sabar pak
DaNC_lKSytw#375,20664,f4_jul2026,0,1,Minta tolong sama mulyono
DaM_18rj5OO#13463,18080,f4_jul2026,0,1,Gila bngt😢
DaNC_lKSytw#4970,24275,f4_jul2026,0,1,Kepala bgn kasus nya sampe mana si yang jelas korup
DaR6fCMxfe-#904,29009,f4_jul2026,0,1,Make a sense juga sih
DYmUwyLEbx9#641,6690,f3_mei2026,0,1,"Nadim udah diskusi sama pakar langusng (ibam) malah kayanya lebih bagus opsinya jadi daerah gabisa korupsi, sekolah2 langsung nerima bersih. Chrombokk juga bisa dijalankan secara offline, kalo alasannya jaringan maka komdigi yang harus disalahkan karna gagal memberikan akses internet yang merata"
DX8xO2EDutM#355,2322,f3_mei2026,0,1,"duh pak Nadiem, meskipun aku tidak terlalu paham hukum positif di Indonesia tapi sampai saat ini warga Indonesia masih menikmati hasil karya kreativitas bapak yaitu Gojek. semoga jadi amal jariyah bapak dan semoga bapak mendapatkan keadilan yang sebenar-benarnya."
DaM_18rj5OO#8767,14224,f4_jul2026,0,1,SEMOGA ANGKATAN TAHUN 2025-2026 NARAKA JAHANAM ISINYA HAKIM SAMA JAKSA SEMUA YAAAAA 🤔🤔🤣
DaM_18rj5OO#3520,9864,f4_jul2026,0,1,wonderful indonesia👏
DaR6fCMxfe-#1973,30002,f4_jul2026,0,1,Terima kasih saya jadi paham🙏
DaNC_lKSytw#4024,23495,f4_jul2026,0,1,Pimpinanya waktu menjabat mentri harusnya juga di mintai kesaksian apa benar tuduhannya atau salah jika salah bebas jika terbukti jalani hukuman. Krn pimpinan mentri2 selalu di sebut setiap kasus korupsi
DaM_18rj5OO#10775,15859,f4_jul2026,0,1,"Buru buru banget yang mulia, kebelet eek ya"
DUdN5deExTD#557,897,f2_awal2026,0,2,Waw
DaNC_lKSytw#547,20805,f4_jul2026,0,1,Seret jokowi ke pengadilan sebelum diadili di pengadilan acherat kelak !!
DaNC_lKSytw#3649,23199,f4_jul2026,0,1,Butuh kang Bitna di indo
DaNC_lKSytw#891,21091,f4_jul2026,1,1,"ngeri banget yah politik di negri ini, kaya lagi main mafia mafiaan😔"
DaM_18rj5OO#13191,17845,f4_jul2026,0,1,Tega yaa.. Dzalim bgt
DaR6fCMxfe-#3284,31216,f4_jul2026,0,1,Mmg itu jd tumbal ..krn wkt itu pak Jokowi Ayoo nadiem tambahin dana nya kalau kurang
DaM_18rj5OO#12077,16926,f4_jul2026,0,1,"Ya Allaah benar"" sudah rusak hukum di negeri ini"
DaM_18rj5OO#8773,14229,f4_jul2026,1,1,yaallah kasian raut mukanya pa Nadiem 😢
DaM_18rj5OO#3678,9998,f4_jul2026,0,1,"Demi apapun yaa Allaaah kesel bangeeet liat sidang inii, walaupun sekilas sekilas, kebayang kalo nonton full dr awal gedeknya ngabis ngabisin nonton sinetron, dah ga paham sama penegak hukum di negeri iniii dah 😑😑"
DaM_18rj5OO#10687,15789,f4_jul2026,0,1,Tidak pantas dia di sebut yg mulia. Karena dia orang2 yg tidak mulia.
DYmUwyLEbx9#376,6429,f3_mei2026,0,1,"Haduh kayak nonton drama china ,, penuh taktik,"
DaM_18rj5OO#10442,15595,f4_jul2026,0,1,Rusakkkk rusakkkk
DYR3czaxB9E#1848,3689,f3_mei2026,0,1,"Yg 271 t ga separah ini hukumannya,gila gila"
DYR3czaxB9E#1268,3352,f3_mei2026,0,1,Pertamina mana yang sampe bilion itu💔
DaM_18rj5OO#4892,10997,f4_jul2026,0,1,"Hakim di Indonesia gak ad, yg bersih😢😢"
DaNC_lKSytw#3346,22964,f4_jul2026,0,1,Mencoba tag @prabowo @gerindra @gibran_rakabuming
DaNC_lKSytw#1774,21762,f4_jul2026,0,1,..minta tolong ke Allah azza wa jalla om... Dia lah sebaik2 penolong... jangan pernah berharap pada manusia om...
DaNC_lKSytw#3435,23032,f4_jul2026,0,3,Tuhan
DaNC_lKSytw#1647,21672,f4_jul2026,0,1,"Semoga kebenaran terbuka lebar kita tahu Nadim orang hebat , benar atau salah biarlah karma yang akan berlaku..."
DaR6fCMxfe-#1839,29881,f4_jul2026,0,1,Konflik kepentingan
DaM_18rj5OO#8365,13894,f4_jul2026,0,1,yaa allahh
DYR3czaxB9E#1319,3379,f3_mei2026,0,2,Ripjusticeindonesia💔😢
DYR3czaxB9E#3469,4587,f3_mei2026,0,1,Sedih benget sumpah🥺🥺🥺
DYR3czaxB9E#4883,5370,f3_mei2026,1,1,"gue bener2 ikut sakit hati, nyesek bgtttt😭💔 bener2 dzolim banget ya manusia-manusia serakah gila ga takut sama hukum di akhirat apa ya??! GILAAAAKKK!!!🤯🤬"
DYR3czaxB9E#1128,3276,f3_mei2026,0,1,Sabar pak harus kuwat pembalas dr Alloh lebih sakit nantik dr bapak
DaM_18rj5OO#8772,14228,f4_jul2026,1,1,@kemenkum @kejaksaan.ri @hotmanparisofficial
DTVFd_Rk-KJ#91,198,f2_awal2026,0,1,Penguasa adalah penjahat. Nadiem korban kriminalisasi penguasa Indonesia saat ini.
DaNC_lKSytw#3888,23393,f4_jul2026,0,1,"maling ya maling aja diem, pnjara seumur hidup aja"
DaNC_lKSytw#10,20328,f4_jul2026,8,1,Ini yang bela nadiem udah baca beritanya kenapa dia bisa dituntut ga? Meskipun dia akui enggak ada aliran dana masuk ke kantongnya. Tapi uang yang disebut Jaksa itu dari Google masuk ke perusahaan dia ya Gojek itu.
DX8xO2EDutM#520,2471,f3_mei2026,0,1,"Tapi g kepake sama siswa, laptopnya lambat, masa dibagiin ke sekolah yg gak ada sinyal internet."
DYR3czaxB9E#1877,3708,f3_mei2026,0,1,💔💔 knp ga ada yg nolong so kementerian dan pengacaraaaaaaaaaaaaaa banyak bgt pdhl 😭
DaNC_lKSytw#1191,21319,f4_jul2026,0,1,Negeri fufu fafa🔥
DaR6fCMxfe-#622,28746,f4_jul2026,0,1,"Maling lebih pinter , dan kalo maling ngaku Penjara PENUH 👍"
DaR6fCMxfe-#948,29053,f4_jul2026,0,1,"UP,,, spil juga kereta cepat dan IKN bang"
DaR6fCMxfe-#1452,29531,f4_jul2026,0,1,"Hiduplah indonesia rayaaaa, orang pinter emang udah paling pinter .. Udah korupsi playing victim nangis2 ga malu 😂"
DaNC_lKSytw#8117,26749,f4_jul2026,0,1,"Ya Allah, semoga akan ada keadilan untuk beliau pak Nadiem"
DaM_18rj5OO#1150,7838,f4_jul2026,1,2,Y
DaR6fCMxfe-#914,29019,f4_jul2026,0,1,Yg kyk gini2 coba dibaca jg @nadyahutagalung
DaNC_lKSytw#888,21088,f4_jul2026,0,1,"Klo nadiem bebas, berbahaya. Bisa terbongkar semuanya bangs*t2 di negara ini.."
DYR3czaxB9E#2029,3787,f3_mei2026,0,1,Tolong wey ini kenapa gue ketinggalan info
DaNC_lKSytw#8657,27158,f4_jul2026,0,1,Anak bangsa yg berkontribusi untuk bangsanya harus dipenjarakan dengan hukum yg tidak layak.
DYR3czaxB9E#571,2934,f3_mei2026,0,1,Ga ngertiiiiiii lagi😭
DaNC_lKSytw#4866,24190,f4_jul2026,0,1,Kekacauan di Indonesia disebabkan oleh Jokowi
DUdN5deExTD#1670,1963,f2_awal2026,0,1,"Pantesan pengadaan p3k guru, semrawut"
DaNC_lKSytw#8888,27333,f4_jul2026,0,1,Apa yang ada di benak mahasiswa dan para lulusan hukum yg tdk terlibat dalam sidang itu saat ini?
DaNC_lKSytw#4562,23935,f4_jul2026,0,1,"Setiap ada berita tentangmu pak, hatiku sedih 💔💔. Sehat selalu pak nadiem, tetap jadi terang dimanapun bapak berada 😢😢"
DaNC_lKSytw#5998,25093,f4_jul2026,0,1,Masih banyak Upaya Hukum Pak Nadiem.. Tenang saja kebeneran pasti menemukan jalannya🔥🔥🔥🔥
DaNC_lKSytw#6419,25435,f4_jul2026,0,1,Dear all Korean netizen we invite you to bullying our government 🙏
DaM_18rj5OO#15428,19707,f4_jul2026,0,1,Oh seperti ini yang gajinya mau di naikkan 300 kali lipat
DaM_18rj5OO#11209,16212,f4_jul2026,0,1,"Skp yg tdk patut di contoh, msti sekolah lg"
DaM_18rj5OO#11023,16056,f4_jul2026,0,1,Ciee yg buru2 pergi.. kenapa ? gak sabar ya pengen nikmatin uang yg dikasih antek2 solo itu ? 😂
DaNC_lKSytw#7016,25891,f4_jul2026,0,1,Ente pelit sih
DaNC_lKSytw#7795,26494,f4_jul2026,0,1,pak @erickthohir mas @wishnutama pernah berbarengan dlm kabinet indonesia maju ..bisa kali mas @nadiemmakarim ini di tolong 😭😭
DaNC_lKSytw#4228,23665,f4_jul2026,0,1,NEGARA SIALAN
DYR3czaxB9E#1858,3694,f3_mei2026,0,1,"Pak, jangan sedih, ada doa ribuan orang yang bapak tolong dulu. Tuhan membesertai bapak"
DaM_18rj5OO#3987,10251,f4_jul2026,0,1,Oh jadi untuk ini semua hakim naik gaji😢 biar tidak gampang di suap tapi kehilangan akal sehat dan nurani #justicefornadiem
DaNC_lKSytw#992,21173,f4_jul2026,0,1,Semakin anda berharap kpd manusia semakin anda kecewa pak berharaplah satu2nya kpd Allah
DYR3czaxB9E#4714,5287,f3_mei2026,0,1,Sakir hati lihat ini aniir ..bosok kau @prabowo
DYSQkY4RX2K#415,5822,f3_mei2026,0,1,"Tenang pak Nadiem, balasan untuk mereka lebih pedih di neraka nanti.. 🔥🔥🔥"
DaNC_lKSytw#249,20545,f4_jul2026,0,1,Minta tolong k aplikasix pak Nadiem sj .
DaM_18rj5OO#15565,19813,f4_jul2026,0,1,Hakim yang harus dihakimi
DaM_18rj5OO#2410,8926,f4_jul2026,0,1,Oh gosh
DaNC_lKSytw#3943,23432,f4_jul2026,0,1,"percaya lah para penegak hukum (“), kalian bisa berfikir unt bertobat nanti, tapi korban2 yang kalian dzolimi akan tetap meminta pertnggungjawaban di akherat nanti, dan saya salah satu barisan yg pernah terdzolimi 🙂"
DaM_18rj5OO#6057,11968,f4_jul2026,1,1,Hakim ga guna!!
DYSQkY4RX2K#506,5902,f3_mei2026,0,1,Coba tnya jokowi...
DaNC_lKSytw#4049,23514,f4_jul2026,0,1,Betul hanya masyarakat Indonesia yang bisa menolong beliau
DaR6fCMxfe-#2776,30742,f4_jul2026,1,1,Dan gong nya lagi ada yang patungan untuk koruptor😂
DaM_18rj5OO#9689,14986,f4_jul2026,0,1,Muka muka takut..
DYSQkY4RX2K#265,5688,f3_mei2026,0,1,Si jeck sangat takut bapak bebas
DaM_18rj5OO#14184,2095,f4_jul2026,86,83,Negara SAKIT.
DaM_18rj5OO#12266,17090,f4_jul2026,9,1,"Semoga yang bermain main dengan hukum, akan hancur beserta keluarganya."
DUdN5deExTD#269,613,f2_awal2026,0,1,Semua proyek pemerintah ada
DUdN5deExTD#1452,1750,f2_awal2026,0,1,Begini jadinya kalo hukum jadi mainan politik kotor..😮
DYR3czaxB9E#4904,5381,f3_mei2026,0,1,Respect 👏
DYR3czaxB9E#4638,5242,f3_mei2026,0,1,NEGARA ANJINK
DaNC_lKSytw#4170,23614,f4_jul2026,0,1,Nggak tau. Aku nggak percaya dengan mereka semua.
DaM_18rj5OO#3493,9840,f4_jul2026,0,1,Ya Allah.. Salah satu putra terbaik bangsa malah dikriminalisasi... Sama kayak kmren ex-direktur BUMN PT. ASDP Bu Ira puspadewi. Pdahal beliau udah membuat BUMN itu untung besar.. Jgn heran klo orang pinter kita yg baik lebih milih kerja di luar negeri
DYmUwyLEbx9#518,6567,f3_mei2026,0,1,"Os chrome bukan merk, ada preseden sebelumnya dimana menteri menetapkan os windows ... keduanya bukan merk"
DaM_18rj5OO#9861,15127,f4_jul2026,0,1,TUHAN TOLONG BERIKAN KEADILAN DI NEGRI INI
