username,timestamp,likes,komentar
joko.trisnanto,6/9/2025, 21.06.13,5,"Kemudian pada 2020, Nadiem selaku menteri menjawab surat dari Google Indonesia soal partisipasi pengadaan alat TIK di Kemendikbudristek. Padahal surat itu sebelumnya tidak direspons Muhadjir Effendy selaku Mendikbud sebelum Nadiem. Sebab uji coba pengadaan Chromebook 2019 gagal dan tidak bisa dipakai oleh sekolah di garis terluar atau 3T."
rosimbar,6/9/2025, 20.54.07,5,"Program Pak Nadim banyak bermanfaat. Termasuk p bagian chrombook. Anak2 senang menggunakannya."
dshintya192,6/9/2025, 20.39.10,0,"Tidak ada dana yang mengalir ke rekening beliau, dan beliau sudah kaya raya serta beliau orang baik"
fina_rahmiati,6/9/2025, 20.16.01,0,"Jika nanti terbukti lagi bahwa dia melakukan hal tsb sesuai perintah , pertanyaannya Apakah kasus tutup atau yg memerintah akan berubah jd ‘tersangka’?? Serius tanya😢"
fay_kiraena,6/9/2025, 20.07.08,1,"Modelnya kayak kasus tom lembong😮"
yunna_mahardikha911,6/9/2025, 17.53.58,50,"Justru dgn pengadaan chromebook ini membantu guru dan siswa disekolah loh. Trs bukti bukti korupsinya mana ?"
firmansyahadv99,6/9/2025, 17.01.19,7,"Cuma Saran.🙏🏽☕️ . Ajukan saja “PRAPERADILAN” dulu ke Pengadilan Negeri Jakarta Selatan.✍🏼 . Uji dulu saja, Penetapan Tersangka Nadiem melalui mekanisme hukum yg telah tersedia, PRAPERADILAN. . Toh,  Hanya butuh 7 Hari Kalender Kerja dalam proses praperadilan nanti di Pengadilan Negeri Jakarta Selatan. . Salam Takzim, Firman_Adv99."
raphaelferrari20,6/9/2025, 17.00.01,4,"Karena dia tidak tau tentang peraturan dalam pengadaan barang dan jasa.  Itu aja sih. Tapi sebagai mentri kalo barang tersebut berguna untuk pelajar ya gak salah . Cuman karena ada aturan yg dia terobos makanya jadi salah. Cuman 1.9 t itu korupsi dibagian mana bisa dapat nilai segitu? Siapa yg men jelaskannya"
resof_,6/9/2025, 14.58.54,0,"Oh nabrah peraturan"
lilyasarah,6/9/2025, 14.38.52,0,"Lah kesalahannya di penerbitan peraturan 😢"
ismaeviatul,6/9/2025, 13.45.31,0,"Paling ikut diperiksa karena bawahannya sdg pada nginap diruang sempit ,dingin dan sunyi"
mia.aina1,6/9/2025, 13.25.09,4,"Yang dapat Crome book itu siapa saja ya."
afianifitrin,6/9/2025, 12.27.37,0,"Korupsinya gimana ceritanya. Di tahun berapa..tiba2 ditangkap"
excell.wang,6/9/2025, 11.58.31,3,"Krn dia anak muda mengubah sistem bobrok lama jd digital jd bahaya untk elite yg udah bau tanah menua.  Jd dia dibuat tumbal.. biar didepak dan ngalihi. Isu.. ""ank muda jg bs korup"" kasihan ya jd tumbal.. padahal dia dtg g dr partai bakar duit demi dipilih.. dia dtg dengan otak dan hati yg mau melayani rakyat"
yudowahono,6/9/2025, 11.35.48,0,"Koruptor mestinya hukuman mati .."
margaretmargareth,6/9/2025, 11.28.17,0,"Salahnya dimana?"
christian_aribowo,6/9/2025, 11.17.22,0,"Korupsinya dimana?"
mariandadhani,6/9/2025, 10.47.16,12,"Ada bukti aliran Dana ke Rekening Nadiem atau tersangka lainnya?, ini dijadikan tumbal. Memang bener harusnya pengusaha tetap di pengusaha saja dan orang pinter yang kerja di luar negeri tetap kerja di luar negeri saja, indonesia gak akan pernah maju"
muh.rusdi06,6/9/2025, 10.44.22,0,"Yaqul apa kabar, kok lama ya pemeriksaannya???"
nanang.suryana.393,6/9/2025, 10.32.33,16,"Semangat ya Bapak...saya yakin bapak orang baik"
rr_vv_1717,6/9/2025, 10.16.47,0,"Gara” peraturan die anak gw yg selalu juara harus tinggal kls g bisa UN cm krn kurang umur bukannya loncat kelas spt om tantenya dulu SO BODO AMAT SYUKURIN"
aryani_emma1605new,6/9/2025, 10.15.40,21,"Gak ada korupsinya itu...cuma kronologi proses pelaksanaan proyek chromebook aja..."
novie.margarani,6/9/2025, 10.11.22,0,"Ga percaya"
armlash_pku,6/9/2025, 09.57.08,0,"Anggota DPR KLO tau lingkungannya udh nggak sehat, mending out aja, drpd kena getah Sprti pak nadiem😂"
pamrygabe,6/9/2025, 09.24.09,0,"🔥🔥🔥"
sweetladiesladies,6/9/2025, 08.59.05,37,"Maaf bukan bela nadiem, boleh tolong kasih tau dimana letak korupsinya, soalnya ga paham"
yudi_kiemas,6/9/2025, 08.52.15,0,"Periksa juga pemenang pengadaan nya"
alb_harris_h,6/9/2025, 08.36.14,0,"Karena laptopnya ngunci di adroid jadi dituduh korupsi memperkaya gogel... Gitu makusnya?"
ecko.harry,6/9/2025, 08.35.46,0,"Takutnya ujung2 nya kayak tomlembong"
yunelisib,6/9/2025, 08.10.22,0,"Saya terlahir dari keluarga anti korupsi 🔥🙌 gimana pak"
shitapriyani,6/9/2025, 07.49.12,0,"Masih ga percaya seorang nadiem 😢"
aris.gunawan23,6/9/2025, 07.47.41,0,"Ex. Menag sebentar lagi"
shantidewi0745,6/9/2025, 07.42.57,1,"bener2 deh konoha ini. yg bnr2 korupsi malah enak berkeliaran. yg ga terbukti masukin duit ke kantong malah ditangkap."
wersehaayofficial,6/9/2025, 07.24.42,11,"Z sangat yakin beliau tak bersalah"
door.amies,6/9/2025, 07.24.26,4,"Kenapa semua kebijakan menteri yg distimulus di era mulyono.  Jadi bumerang di kemudian hari? Tapi logikanya nadiem makariem dan tom lembong kemarin, background nya konglomerat,  korupsi lagi buat apa? Aneh. Ini semacam ""peperangan politik"" sajakah?"
lily_bariroh,6/9/2025, 07.18.29,0,"Mungkin karena tidak membrikan kesempatan kepada yg lain untuk korupsi, 😂...lahan korupsinya a.k.a birokrasinya diputus nadim sendiri, jd dianggap merugikan, konoha emang keren membuat skenario macem gini bwt pengalihan isu"
adisutriyon,6/9/2025, 07.12.49,0,"pengkhianatan bangsa seharusnya di hukum matii karena merugikan org banyak."
widodopamungkas104,6/9/2025, 07.03.35,0,"Yang Punya Perusahaan Laptop siapa Ya, Untung besar dia. Ayo @official.kpk di selidiki yang punya Saham Perusahaan Laptop orang istana Ya 😂😂😂"
ardy.7777,6/9/2025, 06.58.37,3,"Gak ada niat jahat, jgn sampai terulang terus menzolimi orang😢"
dwina_widijawati,6/9/2025, 06.37.09,8,"tau gitu gak usah masuk pemerintahan... Apalagi negeri ini pejabatnya banyak yg kotor"
mafhum99,6/9/2025, 06.12.18,1,"Apa ini ada konspirasi antara Micros... vs Goog... ?"
jacoub.arsil,6/9/2025, 06.08.35,0,"Pengaturan gatal atau gagal total karena pak mantri terlalu serakah, semuanya mau diembatnya se akan duit dari mbah nya.. terlalu berani dan konyol banget ini mantri dengan cara2 pengadaan peralatan yg relatif mudah terbaca oleh aparat penegak hukum.. Kepada bang hotman de paris bijaklaa dikit ber argumen hukum dengan menyamakan kasus nadiem ini dengan tom lembong.. beda bro.."
helmida3009,6/9/2025, 05.58.39,4,"Memang sebaiknya pengusaha dan orang pinter ga usah nyemplung di politik"
keukuroo,6/9/2025, 05.25.53,0,"Hati” pengalihan isu tambang dll"
honeyklose,6/9/2025, 04.53.56,42,"Jadi bukti korupsinya dimana sih? 😂"
mluc_88big,6/9/2025, 02.45.30,0,"Hukum tunjukkan KORUPSI nya dimana ? Keadilan sudah MATI di INDONSIA..Tegakkan keadilan dan HUKUM = ADIL karena TUJUAN Hukum adalah ADIL"
zulkiflidgrurung,6/9/2025, 00.36.55,115,"Alhamdulillah chromebook ini bermanfaat bgi km guru dan siswa dskola… plus dapat id belajar gratis dr gmail yg bs di pke pro di bbrp aplikasi berbayar contohx canva pro… smoga eks mas menteri tdk dijadikan kambing hitam…"
oktadewiviani,6/9/2025, 00.23.16,3,"Masih memantau kasus ini.. masih bingung"
safiracurly,5/9/2025, 22.23.51,3,"Gak mungkin dia Korupsi Udh Kaya banget gara2 bikin Gojek.  Blm kekayaan keluarganya jg.  Udh kaya banget doi sblm jd menteri.  Dijadiin menteri jg Krn pinter sama kaya.  Paling dia jd kambing hitam. Nasib banget 😢 kasihan!! 😑 ini Kyk kasus TOM Lembong jg. 😔"
itsmehp_,5/9/2025, 20.59.51,3,"Mana bukti korupsinya min? 😂"
mukhlis.aminullahpakwa_m,5/9/2025, 20.32.30,0,"Tuanya siapa😂"
mukhlis.aminullahpakwa_m,5/9/2025, 20.30.56,1,"Mendikbud"
sibudi_oke,5/9/2025, 20.29.59,30,"kalau masih amatir, jangan pernah masuk birokrasi, anda hanya akan menjadi ""tumbal"""
lagisejuksejuknya,5/9/2025, 19.21.06,1,"pengalihan isu teroooosssss"
bongaming,5/9/2025, 19.06.24,2,"Belum jelas"
herikhee_elang,5/9/2025, 18.49.16,0,"Masih beruntung blm sah kan uu hukuman mat1 dan rampas kekayaan"
nancyjuliaf,5/9/2025, 18.36.54,20,"Ngga ada aliran dana ke rekening Nadiem koq"
mnrendra,5/9/2025, 18.15.21,41,"korupsinya di mana ???"
farid_abdulrohman,7/9/2025, 22.45.13,2,"Program yg jelas baik dan manfaat di anggap korupsi oleh negara ini, yg jelas korupsi di anggap tdk bersalah..."
